ID,Gender,Marital Status,Age,City,State,Zip,Email Domain,Total Given,Total Number of Gifts,Average Gift Amount,Largest Gift Amount,Smallest gift Amount,Total unsolicited gifts,Total Event Participations,Total Meetings or Phone Calls,First Appeal Date,Is Org Contact?,First Gift Date,First Gift Amount,Second Gift Date,Second Gift Amount
10064377,Female,,75,Saint Paul,MN,55116-2555,,$15.00,1,$15.00,$15.00,$15.00,0,0,0,3/9/2012,,10/27/2011,$15.00,,
10064654,Female,,76,Mendota Hts,MN,55118-1947,yahoo.com,$50.00,1,$50.00,$50.00,$50.00,0,0,0,3/9/2012,No,11/18/2011,$50.00,,
10197746,Unknown,,,Plymouth,MN,55446-2608,us.pwc.com,"$1,100.00",3,$366.67,$500.00,$100.00,0,2,0,11/12/2012,,7/18/2012,$100.00,10/23/2014,$500.00
10064782,Female,,28,Prior Lake,MN,55372-2154,isd.net,$30.00,1,$30.00,$30.00,$30.00,0,0,0,,No,10/29/2012,$30.00,,
10064870,Female,,48,Eagan,MN,55122-2518,us.pwc.com,$5.00,1,$5.00,$5.00,$5.00,0,0,0,11/16/2011,,9/23/2011,$5.00,,
10065166,Male,,39,Shakopee,MN,55379-3623,gmail.com,$50.00,1,$50.00,$50.00,$50.00,0,0,0,9/9/2011,No,4/17/2011,$50.00,,
10065346,Male,Widowed,80,New Hope,MN,55427-1617,aol.com,$240.00,5,$48.00,$100.00,$25.00,1,0,0,3/9/2012,No,11/29/2011,$25.00,12/17/2012,$40.00
10065358,Unknown,,53,Golden Valley,MN,55422-3028,,$30.00,1,$30.00,$30.00,$30.00,0,1,0,,No,6/3/2012,$30.00,,
10065360,Male,,79,Minnetonka,MN,55305-3995,JUNO.COM,$25.00,1,$25.00,$25.00,$25.00,0,0,0,3/9/2012,No,11/4/2011,$25.00,,
10065374,Female,,62,Saint Paul,MN,55117-4038,co.dakota.mn.us,$30.00,1,$30.00,$30.00,$30.00,0,0,0,9/13/2012,No,6/25/2012,$30.00,,
10065375,Female,,52,St. Paul,MN,55107,hotmail.com,$75.00,4,$18.75,$25.00,$10.00,0,0,0,,No,12/14/2012,$20.00,12/1/2013,$10.00
10065740,Female,,,Eagan,MN,55122,,$25.00,1,$25.00,$25.00,$25.00,0,0,0,11/12/2012,,8/3/2012,$25.00,,
10065935,Male,,70,Saint Paul,MN,55109-2001,aol.com,$100.00,1,$100.00,$100.00,$100.00,0,0,0,,,4/10/2013,$100.00,,
10066080,Male,,65,Burnsville,MN,55337,gmail.com,"$2,500.00",5,$500.00,$500.00,$500.00,0,0,1,11/16/2011,No,12/29/2011,$500.00,12/19/2013,$500.00
10066254,Unknown,,,Maple Grove,MN,55311-5473,,$85.00,2,$42.50,$60.00,$25.00,0,0,0,11/16/2011,,9/19/2011,$60.00,12/11/2013,$25.00
10066546,Male,,62,Lakeville,MN,55044-9674,,$45.00,2,$22.50,$30.00,$15.00,1,0,0,,No,1/28/2013,$15.00,6/11/2013,$30.00
10066765,Male,,54,Edina,MN,55436-1844,,$20.00,1,$20.00,$20.00,$20.00,0,0,0,3/9/2012,No,11/4/2011,$20.00,,
10078043,Male,,,Eden Prairie,MN,55346,aol.com,$30.00,1,$30.00,$30.00,$30.00,0,0,0,11/16/2011,Yes,9/14/2011,$30.00,,
10067077,Male,,52,Savage,MN,55378,delta.com,$100.00,1,$100.00,$100.00,$100.00,0,1,0,,,8/5/2013,$100.00,,
10201308,Unknown,,,Interlochen,MI,49643-9105,gmail.com,$200.00,2,$100.00,$100.00,$100.00,1,0,0,,No,7/25/2011,$100.00,12/8/2015,$100.00
10067477,Female,,61,Maple Grove,MN,55311-3924,thrivent.com,$50.00,1,$50.00,$50.00,$50.00,0,1,0,2/14/2011,No,4/20/2013,$50.00,,
10067517,Female,,,Minneapolis,MN,55437-1413,,$100.00,1,$100.00,$100.00,$100.00,0,0,0,11/16/2011,No,7/21/2011,$100.00,,
10067663,Unknown,,,Edina,MN,55424,rbcdain.com,$20.00,1,$20.00,$20.00,$20.00,0,0,0,,,5/23/2013,$20.00,,
10067854,Male,,61,Woodbury,MN,55129-9341,metlife.com,$50.00,1,$50.00,$50.00,$50.00,0,0,0,,No,6/3/2013,$50.00,,
10067880,Male,,88,Mendota Hts,MN,55118-4158,,$100.00,1,$100.00,$100.00,$100.00,0,0,0,,,12/17/2012,$100.00,,
10067881,Male,,73,Edina,MN,55439-1133,,$100.00,1,$100.00,$100.00,$100.00,0,2,2,,No,9/30/2013,$100.00,,
10068194,Female,,46,Saint Paul,MN,55108-1714,yahoo.com,$75.00,2,$37.50,$50.00,$25.00,0,0,0,3/9/2012,No,12/27/2011,$25.00,12/31/2013,$50.00
10068361,Male,Married,,Bloomington,MN,55438-1047,,$265.00,4,$66.25,$100.00,$50.00,0,0,0,3/9/2012,,12/30/2011,$50.00,12/31/2012,$50.00
10068803,Female,,,Seattle,WA,98115-2715,gmail.com,$10.00,1,$10.00,$10.00,$10.00,0,0,0,9/13/2012,,4/3/2012,$10.00,,
10068943,Male,,82,Golden Valley,MN,55416-3540,msn.com,$250.00,3,$83.33,$100.00,$50.00,0,0,0,11/16/2011,,9/21/2011,$100.00,12/5/2013,$100.00
10068950,Female,,60,Mendota Hts,MN,55120-1336,aol.com,$25.00,1,$25.00,$25.00,$25.00,0,1,0,,No,3/25/2011,$25.00,,
10069048,Unknown,,56,Excelsior,MN,55331-8786,,$260.00,1,$260.00,$260.00,$260.00,0,1,0,9/13/2012,,4/21/2012,$260.00,,
10069063,Unknown,,,Eden Prairie,MN,55347-4855,,$100.00,1,$100.00,$100.00,$100.00,0,1,0,9/9/2011,,5/7/2011,$100.00,,
10069292,Male,,43,Saint Paul,MN,55105-1724,bremer.com,$300.00,3,$100.00,$100.00,$100.00,0,3,0,9/13/2012,No,4/21/2012,$100.00,4/20/2013,$100.00
10070300,Male,,74,Apple Valley,MN,55124-6335,charter.net,$160.00,2,$80.00,$100.00,$60.00,0,0,0,11/16/2011,No,8/19/2011,$60.00,8/20/2012,$100.00
10070318,Male,,73,Saint Paul,MN,55123-1976,msn.com,$50.00,1,$50.00,$50.00,$50.00,1,0,0,2/14/2011,No,11/4/2011,$50.00,,
10070350,Female,,36,Minneapolis,MN,55417-1331,hotmail.com,$325.00,4,$81.25,$250.00,$25.00,0,1,0,3/9/2012,,12/21/2011,$25.00,4/11/2015,$250.00
10070434,Male,Married,75,Lake Elmo,MN,55042-9568,,$25.00,1,$25.00,$25.00,$25.00,0,0,0,9/9/2011,No,5/26/2011,$25.00,,
10070664,Male,,39,Oakdale,MN,55128,mmm.com,$350.00,2,$175.00,$250.00,$100.00,0,0,0,,No,12/14/2012,$100.00,6/22/2015,$250.00
10071230,Male,,52,Inver Grove,MN,55076-2432,wellsfargo.com,$156.00,1,$156.00,$156.00,$156.00,0,0,0,2/14/2011,No,9/30/2011,$156.00,,
10071396,Male,Married,62,Golden Valley,MN,55422-3028,,$30.00,1,$30.00,$30.00,$30.00,0,1,0,9/13/2012,No,6/3/2012,$30.00,,
10071479,Male,,58,Minneapolis,MN,55410-2524,wellsfargo.com,$35.00,1,$35.00,$35.00,$35.00,0,0,0,9/9/2011,,4/18/2011,$35.00,,
10072145,Unknown,,73,Plymouth,MN,55447-2702,,$525.00,2,$262.50,$500.00,$25.00,0,1,0,9/9/2011,,5/7/2011,$500.00,5/7/2011,$25.00
10072208,Female,,,Columbia Heights,MN,55421,cargill.com,$50.00,1,$50.00,$50.00,$50.00,0,0,0,,No,12/14/2012,$50.00,,
10072405,Female,,57,Minneapolis,MN,55417,yahoo.com,$25.00,1,$25.00,$25.00,$25.00,0,0,0,3/9/2012,,11/3/2011,$25.00,,
10072494,Male,Married,,Edina,MN,55439,opus-group.com,$365.00,4,$91.25,$100.00,$65.00,0,6,1,11/16/2011,No,8/10/2011,$100.00,8/9/2012,$100.00
10072497,Male,Married,56,Minneapolis,MN,55424-1116,genmills.com,"$3,315.00",8,$414.38,"$1,000.00",$75.00,0,3,0,11/16/2011,No,8/10/2011,$925.00,8/9/2012,$250.00
10072558,Female,Married,55,Rogers,MN,55374-8921,Cargill.com,$10.00,1,$10.00,$10.00,$10.00,0,1,0,,No,10/5/2012,$10.00,,
10072576,Male,,42,Godfrey,IL,62035-1506,agio.com,$100.00,1,$100.00,$100.00,$100.00,0,1,0,,No,4/20/2013,$100.00,,
10072648,Male,,,Minneapolis,MN,55419-5351,faegle.com,"$2,610.00",7,$372.86,"$1,000.00",$100.00,0,3,0,11/17/2011,No,5/7/2011,"$1,000.00",5/7/2011,$180.00
10197687,Unknown,,58,Stillwater,MN,55082-6495,stpaul.com,$41.00,2,$20.50,$25.00,$16.00,1,0,0,9/9/2011,No,6/21/2011,$16.00,3/26/2015,$25.00
10073201,Male,,63,Chanhassen,MN,55317-9128,genmills.com,$100.00,1,$100.00,$100.00,$100.00,0,1,0,9/13/2012,No,8/7/2013,$100.00,,
10073630,Female,,51,Saint Paul,MN,55108-1919,,$100.00,1,$100.00,$100.00,$100.00,0,1,0,,No,4/20/2013,$100.00,,
10073672,Female,,,Saint Paul,MN,55155,oesw.leg.mn,$50.00,1,$50.00,$50.00,$50.00,0,1,0,,No,5/30/2013,$50.00,,
10073814,Unknown,,41,Apple Valley,MN,55124,thomsonreuters.com,"$2,750.00",4,$687.50,"$1,000.00",$250.00,0,0,2,9/9/2011,,4/25/2011,$250.00,9/4/2012,"$1,000.00"
10073846,Female,,,Excelsior,MN,55331-7971,aol.com,$250.00,1,$250.00,$250.00,$250.00,0,1,0,9/13/2012,No,4/21/2012,$250.00,,
10074396,Female,Married,42,Saint Paul,MN,55108-2303,att.net,$15.00,1,$15.00,$15.00,$15.00,0,0,0,,No,6/12/2013,$15.00,,
10075366,Female,,63,Minneapolis,MN,55406-1817,umn.edu,$15.00,1,$15.00,$15.00,$15.00,0,0,0,,,4/19/2013,$15.00,,
10075899,Male,,45,Northfield,MN,55057,carpathiancapital.com,"$3,040.00",12,$253.33,$700.00,$50.00,0,2,1,2/14/2011,No,3/4/2011,$350.00,4/4/2012,$700.00
10076037,Male,,50,Eden Prairie,MN,55347-4950,integral7.com,"$7,500.00",6,"$1,250.00","$3,750.00",$250.00,0,6,1,4/11/2011,No,4/21/2012,"$3,750.00",4/20/2013,"$1,000.00"
10076095,Female,,,Scandia,MN,55073-9673,aol.com,$40.00,2,$20.00,$20.00,$20.00,0,0,0,9/9/2011,No,6/3/2011,$20.00,10/3/2011,$20.00
10076273,Female,,76,Inver Grove Heights,MN,55076-1612,,$550.00,4,$137.50,$200.00,$100.00,0,0,0,9/13/2012,No,2/14/2012,$100.00,9/25/2014,$200.00
10076612,Female,,64,Saint Paul,MN,55105-2415,earthlink.net,$125.00,2,$62.50,$75.00,$50.00,1,0,0,,,4/30/2013,$75.00,12/6/2014,$50.00
10076725,Male,,46,Minnetonka,MN,55305-2601,thrivent.com,$125.00,2,$62.50,$100.00,$25.00,0,1,0,4/11/2011,No,5/7/2011,$100.00,5/7/2011,$25.00
10076860,Unknown,,69,Lakeville,MN,55044-9458,CHARTER.NET,$30.00,1,$30.00,$30.00,$30.00,0,1,0,11/12/2012,No,7/2/2012,$30.00,,
10077084,Male,,60,Eagan,MN,55123,gmail.com,$26.11,1,$26.11,$26.11,$26.11,0,0,0,4/11/2011,No,12/31/2012,$26.11,,
10077190,Male,,68,New Prague,MN,56071-8819,yahoo.com,$100.00,1,$100.00,$100.00,$100.00,1,0,0,3/9/2012,No,12/7/2011,$100.00,,
10077445,Male,Married,58,Stillwater,MN,55082-5287,,$150.00,3,$50.00,$50.00,$50.00,0,0,0,3/9/2012,No,12/5/2011,$50.00,9/11/2012,$50.00
10080210,Male,,57,Golden Valley,MN,55422-4262,sitinvest.com,"$1,500.00",1,"$1,500.00","$1,500.00","$1,500.00",0,4,1,11/16/2011,Yes,8/18/2011,"$1,500.00",,
10077662,Female,,77,Oakdale,MN,55128,haagenstad.com,$25.00,1,$25.00,$25.00,$25.00,0,0,0,3/9/2012,No,11/30/2011,$25.00,,
10077727,Male,,34,Bloomington,MN,55425,msn.com,$680.00,112,$6.07,$60.00,$5.00,0,5,1,,No,8/10/2011,$20.00,6/8/2012,$5.00
10077882,Unknown,,61,Minnetonka,MN,55345-6214,stdavids.net,$10.00,1,$10.00,$10.00,$10.00,0,0,0,9/9/2011,,3/8/2011,$10.00,,
10077955,Unknown,,53,Saint Paul,MN,55116-2303,thrivent.com,$900.00,3,$300.00,$500.00,$100.00,0,2,0,11/5/2012,No,4/21/2012,$500.00,4/21/2012,$300.00
10078152,Unknown,,,Saint Cloud,MN,56303-1904,bevcomm.net,$335.00,1,$335.00,$335.00,$335.00,0,0,0,9/9/2011,Yes,5/7/2011,$335.00,,
10078200,Male,,75,New Hope,MN,55427-1753,aol.com,$95.00,3,$31.67,$50.00,$20.00,0,0,0,4/11/2011,No,9/4/2013,$20.00,12/1/2015,$25.00
10078312,Male,,79,Anoka,MN,55303-2442,,$50.00,1,$50.00,$50.00,$50.00,0,0,0,3/9/2012,No,11/9/2011,$50.00,,
10078393,Male,,62,Excelsior,MN,55331-8114,msn.com,$50.00,1,$50.00,$50.00,$50.00,0,0,0,11/12/2012,No,7/2/2012,$50.00,,
10078401,Female,,,Minneapolis,MN,55421-3769,us.pwc.com,$55.00,2,$27.50,$30.00,$25.00,0,1,0,,No,7/12/2012,$30.00,7/20/2012,$25.00
10078415,Male,,69,Plymouth,MN,55441-3011,aol.com,$450.00,3,$150.00,$150.00,$150.00,0,0,0,11/16/2011,No,12/9/2011,$150.00,3/22/2012,$150.00
10078454,Male,,56,Minneapolis,MN,55430-1026,,$35.00,1,$35.00,$35.00,$35.00,0,0,0,9/9/2011,No,4/27/2011,$35.00,,
10078536,Male,,56,Plymouth,MN,55447,genmills.com,$400.00,2,$200.00,$250.00,$150.00,0,0,1,9/13/2012,,12/31/2012,$150.00,11/17/2016,$250.00
10078783,Female,,51,Wayzata,MN,55391-2305,comcast.net,$50.00,1,$50.00,$50.00,$50.00,0,0,0,9/13/2012,,1/4/2012,$50.00,,
10079388,Male,,60,Saint Paul,MN,55127-8516,minnesotamutual.com,$25.00,1,$25.00,$25.00,$25.00,0,0,0,4/11/2011,No,5/18/2012,$25.00,,
10079522,Female,,54,Lino Lakes,MN,55014-3300,,$50.00,2,$25.00,$25.00,$25.00,0,0,0,11/16/2011,,11/29/2011,$25.00,3/26/2012,$25.00
10079884,Female,Married,69,Edina,MN,55424-1057,comcast.net,$10.00,1,$10.00,$10.00,$10.00,0,0,0,3/9/2012,,12/31/2011,$10.00,,
10080461,Male,,61,Roseville,MN,55113-5436,gmail.com,$100.00,1,$100.00,$100.00,$100.00,0,0,1,,No,1/24/2013,$100.00,,
10080738,Unknown,,,Minneapolis,MN,55418-1359,wellsfargo.com,"$3,000.00",3,"$1,000.00","$1,000.00","$1,000.00",0,0,5,2/14/2011,Yes,10/11/2011,"$1,000.00",12/28/2012,"$1,000.00"
10080898,Male,,,Oakdale,MN,55128,,$500.00,1,$500.00,$500.00,$500.00,0,0,0,,No,4/20/2013,$500.00,,
10081106,Female,,48,Carmel,IN,46033-4200,gmail.com,$35.00,1,$35.00,$35.00,$35.00,0,0,0,9/9/2011,,4/29/2011,$35.00,,
10093461,Unknown,,,Minneapolis,MN,55402-4601,ccvi.com,$300.00,1,$300.00,$300.00,$300.00,0,1,0,,Yes,4/21/2012,$300.00,,
10081327,Male,,,Stillwater,MN,55082,aspenresearch.com,$100.00,1,$100.00,$100.00,$100.00,0,1,0,,No,4/20/2013,$100.00,,
10197755,Unknown,,,Apple Valley,MN,55124-9257,,$505.00,4,$126.25,$200.00,$40.00,0,2,0,,,8/5/2013,$40.00,8/7/2013,$200.00
10082427,Unknown,,47,Woodbury,MN,55125-5032,,$75.00,2,$37.50,$50.00,$25.00,0,1,0,9/9/2011,,5/7/2011,$25.00,6/20/2012,$50.00
10082504,Unknown,,,,,,,$100.00,1,$100.00,$100.00,$100.00,0,3,0,11/16/2011,,5/7/2011,$100.00,,
10082195,Female,,50,Minneapolis,MN,55406-1408,,$100.00,1,$100.00,$100.00,$100.00,0,1,0,,No,6/3/2013,$100.00,,
10204258,Unknown,,55,Maple Grove,MN,55369-3014,valspar.com,$51.00,2,$25.50,$26.00,$25.00,0,0,0,,,1/15/2013,$26.00,12/31/2015,$25.00
10082684,Unknown,,55,Minneapolis,MN,55403,,$400.00,2,$200.00,$250.00,$150.00,0,1,1,4/11/2011,No,5/21/2012,$250.00,10/7/2016,$150.00
10082716,Male,,,Chanhassen,MN,55317-9425,,$20.00,1,$20.00,$20.00,$20.00,1,0,0,9/13/2012,No,6/28/2012,$20.00,,
10082776,Unknown,,41,Milwaukee,WI,53211-1246,cargill.com,$50.00,1,$50.00,$50.00,$50.00,0,1,0,,No,4/20/2013,$50.00,,
10082919,Male,,42,Stacy,MN,55079,aol.com,$25.00,1,$25.00,$25.00,$25.00,0,0,0,,No,12/14/2012,$25.00,,
10083043,Unknown,,60,Eagan,MN,55123-1537,honeywell.com,$300.00,2,$150.00,$200.00,$100.00,0,0,0,11/12/2012,No,8/7/2012,$100.00,3/31/2014,$200.00
10084104,Male,,41,Bayport,MN,55003,yahoo.com,$502.22,8,$62.78,$150.00,$2.22,0,0,0,2/14/2011,Yes,3/4/2011,$50.00,3/5/2012,$50.00
10084223,Male,,,Minneapolis,MN,55401-1800,,$35.00,2,$17.50,$25.00,$10.00,0,0,0,9/9/2011,,5/17/2011,$25.00,1/5/2015,$10.00
10084704,Female,,41,Inver Grove Heights,MN,55077,ecolab.com,$20.00,1,$20.00,$20.00,$20.00,0,0,0,4/11/2011,No,5/21/2012,$20.00,,
10084797,Female,,52,Burnsville,MN,55306-6987,ecolab.com,$140.00,1,$140.00,$140.00,$140.00,0,0,0,,No,7/13/2013,$140.00,,
10084940,Unknown,,67,Lake Elmo,MN,55042-9634,aol.com,$25.00,1,$25.00,$25.00,$25.00,0,0,0,9/9/2011,No,4/19/2011,$25.00,,
10085605,Female,,69,Albertville,MN,55301-4313,dow.com,$50.00,1,$50.00,$50.00,$50.00,0,0,0,,No,12/14/2012,$50.00,,
10086165,Female,,53,W Saint Paul,MN,55118-1429,,$25.00,1,$25.00,$25.00,$25.00,0,0,0,9/13/2012,No,2/27/2013,$25.00,,
10086333,Unknown,,60,Brooklyn Park,MN,55428-2719,hotmail.com,$225.00,2,$112.50,$200.00,$25.00,0,0,0,11/16/2011,No,9/19/2011,$25.00,12/23/2014,$200.00
10086339,Unknown,,60,Coon Rapids,MN,55448-2124,cummins.com,$25.00,1,$25.00,$25.00,$25.00,0,0,0,4/11/2011,No,5/26/2011,$25.00,,
10086639,Male,,,Minnetonka,MN,55345,moneygram.com,$100.00,2,$50.00,$50.00,$50.00,0,0,0,4/11/2011,No,12/14/2012,$50.00,4/23/2013,$50.00
10086714,Female,,67,Chanhassen,MN,55317,mchsi.com,$20.00,2,$10.00,$10.00,$10.00,0,0,0,,No,12/14/2012,$10.00,12/1/2013,$10.00
10086894,Female,,,Inver Grove Heights,MN,55077,mnwire.com,$100.00,2,$50.00,$50.00,$50.00,0,0,1,11/12/2012,,7/20/2012,$50.00,4/19/2013,$50.00
10087072,Male,,,Saint Paul,MN,55116-1202,stthomas.edu,$100.00,1,$100.00,$100.00,$100.00,0,1,0,,No,4/20/2013,$100.00,,
10087134,Unknown,,34,Saint Paul,MN,55127-7066,bassford.com,$150.00,2,$75.00,$100.00,$50.00,0,1,0,9/13/2012,No,4/21/2012,$100.00,4/24/2012,$50.00
10167332,Unknown,,,Hopkins,MN,55305-4847,gmail.com,$400.00,2,$200.00,$200.00,$200.00,0,2,0,,,5/30/2013,$200.00,12/25/2013,$200.00
10087669,Female,,,Minneapolis,MN,55415-1385,msn.com,$30.00,1,$30.00,$30.00,$30.00,0,1,0,11/12/2012,No,7/9/2012,$30.00,,
10204444,Unknown,Married,56,Roseville,MN,55113-1942,comcast.net,$15.00,1,$15.00,$15.00,$15.00,0,0,0,4/11/2011,No,8/12/2011,$15.00,,
10087826,Male,,57,Inver Grove,MN,55077-2401,,$150.00,1,$150.00,$150.00,$150.00,0,0,0,9/13/2012,No,2/1/2012,$150.00,,
10135594,Unknown,,,Edina,MN,55424,gmail.com,$540.00,4,$135.00,$280.00,$50.00,0,1,0,9/9/2011,,5/2/2011,$280.00,5/4/2014,$50.00
10088252,Female,,27,Plymouth,MN,55441-5812,msn.com,$40.00,1,$40.00,$40.00,$40.00,0,0,0,11/12/2012,No,8/9/2012,$40.00,,
10089246,Female,,,Minneapolis,MN,55407,maslon.com,$130.00,1,$130.00,$130.00,$130.00,0,0,0,,No,1/15/2013,$130.00,,
10089354,Unknown,,60,Minneapolis,MN,55414,annulrich.com,$50.00,1,$50.00,$50.00,$50.00,0,0,0,,No,12/14/2012,$50.00,,
10089455,Female,,,Savage,MN,55378,maslon.com,$10.00,1,$10.00,$10.00,$10.00,1,0,0,4/11/2011,No,6/20/2013,$10.00,,
10089862,Female,,68,Mendota Heights,MN,55118,msn.com,"$1,375.00",4,$343.75,"$1,000.00",$50.00,0,2,0,4/11/2011,No,8/10/2011,$50.00,8/10/2011,$275.00
10090124,Unknown,,79,Arden,NC,28704-0300,hotmail.com,$150.00,2,$75.00,$100.00,$50.00,0,0,0,3/9/2012,No,12/28/2011,$50.00,12/26/2014,$100.00
10090476,Female,,58,Nowthen,MN,55330,gmail.com,$30.00,1,$30.00,$30.00,$30.00,0,1,1,2/14/2011,No,6/23/2012,$30.00,,
10090649,Male,,39,Minneapolis,MN,55419-2514,yahoo.com,$130.00,1,$130.00,$130.00,$130.00,0,1,0,11/12/2012,No,7/2/2012,$130.00,,
10091041,Unknown,,,,,,tchabitat.org,$410.00,52,$7.88,$110.00,$4.00,0,6,0,,,4/20/2013,$100.00,1/2/2015,$4.00
10091048,Female,,,Golden Valley,MN,55422-4283,yahoo.com,$50.00,1,$50.00,$50.00,$50.00,0,0,0,,No,6/25/2013,$50.00,,
10091837,Male,,42,Brooklyn Park,MN,55428-1921,wellsfargo.com,$25.00,1,$25.00,$25.00,$25.00,0,1,0,,No,5/31/2012,$25.00,,
10091905,Unknown,,,Eagan,MN,55122-3150,comcast.net,"$1,500.00",5,$300.00,$400.00,$200.00,0,0,1,,No,2/25/2013,$200.00,10/2/2013,$300.00
10091911,Unknown,,37,Minneapolis,MN,55443-1833,hotmail.com,$10.00,1,$10.00,$10.00,$10.00,0,0,0,4/11/2011,No,6/28/2013,$10.00,,
10092202,Male,Married,46,Plymouth,MN,55446-2219,wellsfargo.com,$50.00,1,$50.00,$50.00,$50.00,0,0,0,11/16/2011,No,4/24/2012,$50.00,,
10092299,Male,,26,Minneapolis,MN,55405,gmail.com,$34.00,1,$34.00,$34.00,$34.00,0,0,0,9/13/2012,No,3/13/2012,$34.00,,
10092342,Male,,47,Inver Grove,MN,55077-5455,bluecrossmn.com,$100.00,1,$100.00,$100.00,$100.00,0,0,0,11/12/2012,No,8/9/2012,$100.00,,
10092407,Female,,31,Golden Valley,MN,55426,genmills.com,$615.00,3,$205.00,$300.00,$65.00,0,3,0,4/11/2011,No,8/7/2013,$250.00,6/20/2014,$300.00
10092447,Male,,69,Oakdale,MN,55128-3028,cpinternet.com,$450.00,5,$90.00,$100.00,$50.00,0,0,0,2/14/2011,No,9/7/2012,$50.00,6/10/2013,$100.00
10092451,Male,,68,Stillwater,MN,55082-1702,comcast.net,$25.00,1,$25.00,$25.00,$25.00,0,0,0,2/14/2011,No,4/2/2013,$25.00,,
10092454,Male,,,Prior Lake,MN,55372-9014,nmfn.com,$250.00,1,$250.00,$250.00,$250.00,0,7,1,4/11/2011,No,4/20/2013,$250.00,,
10092777,Unknown,,34,Minneapolis,MN,55447-1092,genmills.com,$100.00,1,$100.00,$100.00,$100.00,0,1,0,,No,4/20/2013,$100.00,,
10092837,Male,,71,Minneapolis,MN,55410-2952,yahoo.com,$70.00,3,$23.33,$25.00,$20.00,0,0,0,11/12/2012,No,7/9/2012,$20.00,4/17/2013,$25.00
10092879,Male,Married,,Excelsior,MN,55331-1716,,$25.00,1,$25.00,$25.00,$25.00,0,0,0,3/9/2012,,11/4/2011,$25.00,,
10092937,Male,,53,Bloomington,MN,55438-1537,msn.com,"$1,500.00",1,"$1,500.00","$1,500.00","$1,500.00",0,2,0,,No,4/20/2013,"$1,500.00",,
10093056,Male,Married,71,Lakeville,MN,55044-8538,,$25.00,1,$25.00,$25.00,$25.00,0,0,0,,No,12/6/2011,$25.00,,
10093271,Unknown,,,Anoka,MN,55303,aol.com,$50.00,2,$25.00,$25.00,$25.00,0,5,0,9/13/2012,,4/21/2012,$25.00,4/20/2013,$25.00
10093363,Unknown,,59,White Bear Lake,MN,55110,yahoo.com,$50.00,2,$25.00,$25.00,$25.00,0,0,0,,No,12/14/2012,$25.00,12/1/2013,$25.00
10093417,Unknown,Married,,Minneapolis,MN,55401-3328,att.com,$150.00,2,$75.00,$100.00,$50.00,0,1,0,11/16/2011,No,4/20/2013,$100.00,12/9/2013,$50.00
10093440,Female,,67,Baxter,MN,56425-8342,yahoo.com,$10.00,1,$10.00,$10.00,$10.00,0,0,0,4/11/2011,No,12/15/2011,$10.00,,
10093653,Unknown,Married,90,Maple Plain,MN,55359-9711,,$200.00,1,$200.00,$200.00,$200.00,0,0,0,3/9/2012,,12/31/2011,$200.00,,
10093791,Male,,65,Savage,MN,55378-3015,,$181.00,1,$181.00,$181.00,$181.00,0,0,0,9/13/2012,No,3/6/2012,$181.00,,
10094597,Male,,,Andover,MN,55304-7246,,$25.00,1,$25.00,$25.00,$25.00,0,0,0,3/9/2012,Yes,12/12/2011,$25.00,,
10094983,Female,,,Saint Paul,MN,55102-2649,,$250.00,1,$250.00,$250.00,$250.00,1,1,0,9/13/2012,,5/1/2012,$250.00,,
10094989,Unknown,,,Mendota Heights,MN,55118-2830,aol.com,"$16,750.00",7,"$2,392.86","$10,000.00",$200.00,1,2,15,,,11/7/2012,$200.00,7/3/2013,"$10,000.00"
10094996,Unknown,,,Saint Paul,MN,55105-3015,comcast.net,$600.00,2,$300.00,$300.00,$300.00,0,1,0,,,4/20/2013,$300.00,4/12/2014,$300.00
10095081,Unknown,,64,Minneapolis,MN,55467,,$30.00,1,$30.00,$30.00,$30.00,0,2,0,2/14/2011,No,4/21/2012,$30.00,,
10095193,Male,Married,,Saint Paul,MN,55105-1019,comcast.net,"$6,250.00",5,"$1,250.00","$3,000.00",$250.00,1,0,6,,No,12/31/2012,$250.00,6/28/2013,$500.00
10095936,Male,,,Plymouth,MN,55446-2007,,$25.00,1,$25.00,$25.00,$25.00,0,0,0,,,5/17/2013,$25.00,,
10096245,Unknown,,,Eden Prairie,MN,55347-2827,,$250.00,1,$250.00,$250.00,$250.00,0,1,0,9/9/2011,,5/7/2011,$250.00,,
10096673,Female,,33,Minneapolis,MN,55454-1199,umn.edu,$175.00,2,$87.50,$150.00,$25.00,0,6,0,4/11/2011,No,5/24/2011,$25.00,4/21/2012,$150.00
10197759,Unknown,Married,54,Eagan,MN,55123-3988,delta.com,"$4,350.00",6,$725.00,"$1,000.00",$50.00,0,5,3,,No,12/22/2011,$50.00,4/20/2013,"$1,000.00"
10097173,Male,Married,54,Stillwater,MN,55082,hotmail.com,$250.00,1,$250.00,$250.00,$250.00,0,0,0,3/9/2012,No,12/29/2011,$250.00,,
10097187,Female,,59,St Paul,MN,55116,comcast.net,$25.00,1,$25.00,$25.00,$25.00,0,0,0,,No,6/25/2013,$25.00,,
10097430,Unknown,,66,Minneapolis,MN,55409,q.com,$50.00,1,$50.00,$50.00,$50.00,0,0,0,,No,9/26/2013,$50.00,,
10097728,Female,Married,55,Woodbury,MN,55125-3525,comcast.net,$280.00,1,$280.00,$280.00,$280.00,0,1,0,9/9/2011,No,5/5/2011,$280.00,,
